"Site_Name","Loc_Name","Start_Date","Year","Species","Com_Sp","Plot_Name","Zone","variable","value"
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","F1","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","F1","Fucus","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","F1","Fucus","Proportion.Damaged",0.35
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","F1","Fucus","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","F2","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","F2","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","F2","Fucus","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","F2","Fucus","Proportion.Damaged",0.25
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","F2","Fucus","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","F3","Fucus","Proportion.Damaged",0.3
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","F3","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","F3","Fucus","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","F3","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","F3","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","F4","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","F4","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","F4","Fucus","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","F4","Fucus","Proportion.Damaged",0.36
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","F4","Fucus","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","F5","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","F5","Fucus","Proportion.Damaged",0.35
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","F5","Fucus","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","F5","Fucus","Proportion.Damaged",0.3
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","F5","Fucus","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","R1","Red Algae","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R1","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R1","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R1","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","R1","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","R2","Red Algae","Proportion.Damaged",0.29
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R2","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R2","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R2","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","R2","Red Algae","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","R3","Red Algae","Proportion.Damaged",0.33
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R3","Red Algae","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R3","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R3","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","R3","Red Algae","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","R4","Red Algae","Proportion.Damaged",0.26
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R4","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R4","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R4","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","R4","Red Algae","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITLIT","Common periwinkle (Littorina littorea)","R5","Red Algae","Proportion.Damaged",0.35
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R5","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R5","Red Algae","Proportion.Damaged",0
"Acadia NP","Ship Harbor",2016-06-29,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R5","Red Algae","Proportion.Damaged",0.38
"Acadia NP","Ship Harbor",2016-06-29,"2016","TECTES","Limpet (Tectura testudinalis)","R5","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","A1","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A1","Ascophyllum","Proportion.Damaged",0.33
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A1","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A1","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","A1","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","A2","Ascophyllum","Proportion.Damaged",0.23
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A2","Ascophyllum","Proportion.Damaged",0.3
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A2","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A2","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","A2","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","A3","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A3","Ascophyllum","Proportion.Damaged",0.3
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A3","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A3","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","A3","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","A4","Ascophyllum","Proportion.Damaged",0.23
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A4","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A4","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A4","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","A4","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","A5","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A5","Ascophyllum","Proportion.Damaged",0.09
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A5","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A5","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","A5","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","B1","Barnacle","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B1","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B1","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B1","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","B1","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","B2","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B2","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B2","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B2","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","B2","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","B4","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B4","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B4","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B4","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","B4","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","F1","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F1","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F1","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F1","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","F1","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","F2","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F2","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F2","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F2","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","F2","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","F3","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F3","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F3","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F3","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","F3","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","F4","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F4","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F4","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F4","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","F4","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","F5","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F5","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F5","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F5","Fucus","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","F5","Fucus","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","R1","Red Algae","Proportion.Damaged",0.35
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","R1","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","R1","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","R1","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","R1","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","R2","Red Algae","Proportion.Damaged",0.33
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","R2","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","R2","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","R2","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","R2","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","R3","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","R3","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","R3","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","R3","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","R3","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","R4","Red Algae","Proportion.Damaged",0.28
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","R4","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","R4","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","R4","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","R4","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITLIT","Common periwinkle (Littorina littorea)","R5","Red Algae","Proportion.Damaged",0.31
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","R5","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","R5","Red Algae","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","R5","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2013-06-26,"2013","TECTES","Limpet (Tectura testudinalis)","R5","Red Algae","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","A1","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","A1","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITSAX","Rough periwinkle (Littorina saxatilis)","A1","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","NUCLAP","Dogwhelk (Nucella lapillus)","A1","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","TECTES","Limpet (Tectura testudinalis)","A1","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","A2","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","A2","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITSAX","Rough periwinkle (Littorina saxatilis)","A2","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","NUCLAP","Dogwhelk (Nucella lapillus)","A2","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","TECTES","Limpet (Tectura testudinalis)","A2","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","A3","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","A3","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITSAX","Rough periwinkle (Littorina saxatilis)","A3","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","NUCLAP","Dogwhelk (Nucella lapillus)","A3","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","TECTES","Limpet (Tectura testudinalis)","A3","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","A4","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","A4","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITSAX","Rough periwinkle (Littorina saxatilis)","A4","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","NUCLAP","Dogwhelk (Nucella lapillus)","A4","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","TECTES","Limpet (Tectura testudinalis)","A4","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","A5","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","A5","Ascophyllum","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITSAX","Rough periwinkle (Littorina saxatilis)","A5","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","NUCLAP","Dogwhelk (Nucella lapillus)","A5","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","TECTES","Limpet (Tectura testudinalis)","A5","Ascophyllum","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","B1","Barnacle","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","B1","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITSAX","Rough periwinkle (Littorina saxatilis)","B1","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","NUCLAP","Dogwhelk (Nucella lapillus)","B1","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","TECTES","Limpet (Tectura testudinalis)","B1","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","B2","Barnacle","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","B2","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITSAX","Rough periwinkle (Littorina saxatilis)","B2","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","NUCLAP","Dogwhelk (Nucella lapillus)","B2","Barnacle","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","TECTES","Limpet (Tectura testudinalis)","B2","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","B3","Barnacle","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITSAX","Rough periwinkle (Littorina saxatilis)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","NUCLAP","Dogwhelk (Nucella lapillus)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","TECTES","Limpet (Tectura testudinalis)","B3","Barnacle","Proportion.Damaged",0
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITLIT","Common periwinkle (Littorina littorea)","B4","Barnacle","Proportion.Damaged",0.38
"Boston Harbor NRA","Calf Island",2014-07-16,"2014","LITOBT","Smooth periwinkle (Littorina obtusata)","B4","Barnacle","Proportion.Damaged",0.38
