"Site_Name","Site_Code","Loc_Name","Loc_Code","QAQC","Plot_Name","Start_Date","Year","Spp_Code","distance_m","Common_Name","Spp_Name","Category","TSN","Comments"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",26.1,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","FUCEPI",26.4,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","FUCSPP",26.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",27,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","ROCK",27.3,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","ROCK",27.6,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","ROCK",27.9,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","FUCSPP",28.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","FUCSPP",28.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",28.8,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","ULVSPP",29.1,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",29.4,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","ASCNOD",29.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",30,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",30.3,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",30.6,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",30.9,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",31.2,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T3",2014-07-16,"2014","CHOMAS",31.5,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",0,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",0.3,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",0.6,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",0.9,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",1.2,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",1.5,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",1.8,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",2.1,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",2.4,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",2.7,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",3,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",3.3,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",3.6,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",3.9,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",4.2,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",4.5,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",4.8,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",5.1,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",5.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",5.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",6,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","WATER",6.3,"Water","Water","Substrate",-899,""
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",6.6,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",6.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",7.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",7.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",7.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",8.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",8.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCEPI",8.7,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",9.3,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",9.6,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",9.9,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",10.2,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",10.5,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",10.8,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",11.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCEPI",11.4,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",11.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",12,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",12.3,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",12.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",12.9,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",13.2,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",13.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",13.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",14.1,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","MUSSPP",14.4,"Mussel","primarily Mytilus edulis","Species Group",-883,"mussel species group (dominated by Mytilus edulis)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",14.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","WATER",15,"Water","Water","Substrate",-899,""
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","WATER",15.3,"Water","Water","Substrate",-899,""
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",15.6,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",15.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",16.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",16.5,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",16.8,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",17.1,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",17.4,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",17.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",18,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",18.3,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",18.6,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",18.9,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","MUSSPP",19.2,"Mussel","primarily Mytilus edulis","Species Group",-883,"mussel species group (dominated by Mytilus edulis)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","WATER",19.5,"Water","Water","Substrate",-899,""
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",19.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","NONCOR",20.1,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",20.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",20.7,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",21,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",21.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",21.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",21.9,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",22.2,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",22.5,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","BARSPP",22.8,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",23.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",23.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",23.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",24,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",24.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",24.6,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",24.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ULVSPP",25.2,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","CHOMAS",25.5,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",25.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ASCNOD",26.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",26.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",26.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","FUCSPP",27,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","CHOMAS",27.3,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","CHOMAS",27.6,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","CHOMAS",27.9,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ULVSPP",28.2,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","CHOMAS",28.5,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ULVSPP",28.8,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","CHOMAS",29.1,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","ROCK",29.4,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","CHOMAS",29.7,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","PORSPP",30,"Laver","Porphyra spp.","Genus",11540,"seaweed genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T1",2015-07-07,"2015","PORSPP",30.3,"Laver","Porphyra spp.","Genus",11540,"seaweed genus"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",0,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",0.3,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",0.6,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",0.9,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",1.2,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",1.5,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",1.8,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",2.1,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",2.4,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",2.7,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",3,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",3.3,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",3.6,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",3.9,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","NONCOR",4.2,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",4.5,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",4.8,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",5.1,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ROCK",5.4,"Rock","Rock","Substrate",-893,"rock"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","BARSPP",5.7,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","BARSPP",6,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","BARSPP",6.3,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","WATER",6.6,"Water","Water","Substrate",-899,""
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","WATER",6.9,"Water","Water","Substrate",-899,""
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ASCNOD",7.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ASCNOD",7.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ASCNOD",7.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ASCNOD",8.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ASCNOD",8.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Boston Harbor NRA","BOHA","Calf Island","CALISL",0,"T2",2015-07-07,"2015","ASCNOD",8.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
